sys.exec.out.time {s},rkt.newton.lonx {degree},rkt.newton.latx {degree},rkt.newton.alt {m},rkt.newton._psivdx {degree},rkt.newton._thtvdx {degree},rkt.newton._dvbi {m/s},rkt.newton._SBII[0] {m},rkt.newton._SBII[1] {m},rkt.newton._SBII[2] {m},rkt.newton._VBII[0] {m/s},rkt.newton._VBII[1] {m/s},rkt.newton._VBII[2] {m/s},rkt.kinematics.alphax {degree},rkt.kinematics.betax {degree},rkt.env.rho {kg/m3},rkt.env.vmach {--},rkt.env.pdynmc {pa},rkt.propulsion.vmass {kg},rkt.propulsion.fmassr {kg},rkt.propulsion.thrust {N}
               404.7,    132.113117441355,   22.05874332675289,    435694.120412101,   92.95937970757515,   10.25321008687098,   4944.414466161162,  -4373140.163403027,    4559633.69256637,   2544227.513239323,  -4089.779825835661,  -2777.239139502175,   88.75895103377418,  0.1185129023426421,0.003723962837775323,                   0,   16.38453727490806,                   0,                3961,-0.01481499974124745,                   0
               404.8,   132.1171198061271,   22.05855026146035,   435774.0324928109,   92.96118495771618,   10.24694041906506,   4944.275348634696,  -4373549.113764775,   4559355.939855118,   2544236.373111215,  -4089.227403708348,  -2777.815076210761,   88.43848853087465,  0.1197623512878188,0.0007739459055011916,                   0,   16.38398072486208,                   0,                3961,-0.01481499974124745,                   0
               404.9,   132.1211220553043,   22.05835708378055,   435853.8935017399,   92.96299015076964,   10.24067033093318,   4944.136319220793,  -4373958.008882695,   4559078.129552969,   2544245.200937367,  -4088.674949393635,  -2778.390957539666,   88.11803618390375,   0.121016710275095,0.004444324035485648,                   0,    16.3834245244414,                   0,                3961,-0.01481499974124745,                   0
                 405,   132.1251241889506,   22.05816379372015,   435933.7034396799,   92.96479528674492,   10.23439982270105,   4943.997377919155,  -4374366.848753579,   4558800.261665453,    2544253.99671879,  -4088.122462888795,  -2778.966783498002,   87.79759398925047,  0.1222695814305551,0.001511513963328205,                   0,   16.38286867365052,                   0,                3961,-0.01481499974124745,                   0
               405.1,   132.1291262071294,   22.05797039128584,   436013.4623074243,   92.96660036565135,   10.22812889459427,   4943.858524729477,  -4374775.633374204,   4558522.336198112,   2544262.760456502,  -4087.569944191096,  -2779.542554094876,   87.47716194330425,  0.1235177395401241,-0.001423236396304007,                   0,   16.38231317249392,                   0,                3961,-0.01481499974124745,                   0
               405.2,   132.1331281099042,    22.0577768764843,   436093.1701057544,   92.96840538749825,   10.22185754683855,   4943.719759651456,  -4375184.362741349,   4558244.353156477,   2544271.492151513,  -4087.017393297803,  -2780.118269339392,   87.15674004245518,  0.1181489395263726,0.003084421936557601,                   0,   16.38175802097611,                   0,                3961,-0.01481499974124745,                   0
               405.3,   132.1371298973386,   22.05758324932222,   436172.8268354675,     92.970210352295,   10.21558577965975,   4943.581082684793,  -4375593.036851793,    4557966.31254609,   2544280.191804845,  -4086.464810206184,  -2780.693929240648,   86.83632828309375,   0.119392981847977,0.0001524464990831379,                   0,   16.38120321910158,                   0,                3961,-0.01481499974124745,                   0
               405.4,   132.1411315694962,   22.05738950980624,    436252.432497343,   92.97201526005091,   10.20931359328375,   4943.442493829182,  -4376001.655702318,   4557688.214372477,   2544288.859417507,  -4085.912194913498,  -2781.269533807741,   86.51592666161112,  0.1206489630796615,0.003830741151035832,                   0,   16.38064876687481,                   0,                3961,-0.01481499974124745,                   0
               405.5,   132.1451331264406,   22.05719565794306,   436331.9870921737,   92.97382011077532,   10.20304098793654,   4943.303993084322,  -4376410.219289708,   4557410.058641169,   2544297.494990514,  -4085.359547417003,  -2781.845083049764,   86.19553517439877,   0.121903455630139,0.0008957236857939323,                   0,   16.38009466430029,                   0,                3961,-0.01481499974124745,                   0
               405.6,   132.1491345682352,   22.05700169373931,   436411.4906207435,   92.97562490447756,   10.19676796384405,   4943.165580449921,  -4376818.727610734,   4557131.845357706,    2544306.09852488,  -4084.806867713963,  -2782.420576975811,   85.87515381784887,  0.1231532342310403,-0.002051358364104063,                   0,   16.37954091138253,                   0,                3961,-0.01481499974124745,                   0
               405.7,   132.1531358949435,   22.05680761720162,   436490.9430838404,   92.97742964116695,   10.19049452123239,   4943.027255925679,  -4377227.180662179,   4556853.574527614,   2544314.670021615,  -4084.254155801635,  -2782.996015594972,   85.55478258835406,  0.1244013761830088,0.002434347434195832,                   0,   16.37898750812604,                   0,                3961,-0.01481499974124745,                   0
               405.8,   132.1571371066292,   22.05661342833663,   436570.3444822552,   92.97923432085281,   10.18422066032774,   4942.889019511293,  -4377635.578440825,   4556575.246156431,   2544323.209481733,  -4083.701411677267,  -2783.571398916324,    85.2344214823074,  0.1182162236501895,-0.0005197293546603585,                   0,   16.37843445453529,                   0,                3961,-0.01481499974124745,                   0
               405.9,   132.1611382033556,     22.056419127151,   436649.6948167654,   92.98103894354449,   10.17794638135629,    4942.75087120647,  -4378043.920943445,   4556296.860249676,   2544331.716906249,  -4083.148635338116,  -2784.146726948956,   84.91407049610258,  0.1194738232591406,0.003145728366960046,                   0,   16.37788175061478,                   0,                3961,-0.01481499974124745,                   0
                 406,   132.1651391851865,   22.05622471365133,   436728.9940881617,   92.98284350925127,   10.17167168454434,   4942.612811010913,  -4378452.208166818,   4556018.416812885,    2544340.19229617,   -4082.59582678143,  -2784.721999701943,   84.59372962613389,  0.1207299337720464,0.000207997529200989,                   0,   16.37732939636901,                   0,                3961,-0.01481499974124745,                   0
               406.1,   132.1691400521851,   22.05603018784425,   436808.2422972294,   92.98464801798252,   10.16539657011834,   4942.474838924323,  -4378860.440107729,   4555739.915851582,   2544348.635652511,  -4082.042986004457,  -2785.297217184357,   84.27339886879588,  0.1219813296779423,-0.002731673598474824,                   0,   16.37677739180247,                   0,                3961,-0.01481499974124745,                   0
               406.2,    132.173140804415,   22.05583554973637,   436887.4394447459,   92.98645246974753,   10.15912103830465,   4942.336954946407,  -4379268.616762946,   4555461.357371294,   2544357.046976282,  -4081.490113004444,  -2785.872379405273,   83.95307822048387,  0.1232310880018429,0.001771567001528541,                   0,   16.37622573691967,                   0,                3961,-0.01481499974124745,                   0
               406.3,   132.1771414419397,   22.05564079933428,   436966.5855315039,   92.98825686455558,   10.15284508932971,   4942.199159076872,  -4379676.738129253,   4555182.741377553,   2544365.426268492,  -4080.937207778632,  -2786.447486373763,   83.63276767759351,  0.1178700726621564,-0.001158430063085043,                   0,   16.37567443172508,                   0,                3961,-0.01481499974124745,                   0
               406.4,   132.1811419648228,   22.05544593664462,   437045.6805582773,   92.99006120241609,    10.1465687234203,   4942.061451315421,  -4380084.804203429,   4554904.067875868,   2544373.773530154,  -4080.384270324264,  -2787.022538098889,   83.31246723652112,  0.1191222566077032,0.002525068863848044,                   0,   16.37512347622321,                   0,                3961,-0.01481499974124745,                   0
               406.5,   132.1851423731275,   22.05525096167396,   437124.7245258484,   92.99186548333824,   10.14029194080289,   4941.923831661762,  -4380492.814982245,    4554625.33687177,   2544382.088762277,  -4079.831300638577,  -2787.597534589715,   82.99217689366336,  0.1203799806192973,-0.0004047449434595657,                   0,   16.37457287041856,                   0,                3961,-0.01481499974124745,                   0
               406.6,   132.1891426669176,   22.05505587442891,   437203.7174350088,   92.99366970733146,   10.13401474170434,   4941.786300115603,  -4380900.770462483,   4554346.548370788,   2544390.371965875,  -4079.278298718813,  -2788.172475855297,    82.6718966454176,  0.1216329890270286,-0.003346623342937675,                   0,   16.37402261431561,                   0,                3961,-0.01481499974124745,                   0
               406.7,   132.1931428462563,   22.05486067491598,   437282.6592865326,   92.99547387440499,   10.12773712635136,   4941.648856676657,  -4381308.670640917,   4554067.702378439,   2544398.623141948,   -4078.72526456221,  -2788.747361904695,   82.35162648818167,  0.1228843587587182,0.001144286558273553,                   0,   16.37347270791889,                   0,                3961,-0.01481499974124745,                   0
               406.8,   132.1971429112071,   22.05466536314179,    437361.550081199,   92.99727798456813,   10.12145909497081,   4941.511501344625,   -4381716.51551432,   4553788.798900244,   2544406.842291509,  -4078.172198165992,  -2789.322192746959,   82.03136641835381,  0.1241397748848284,0.004807640375932819,                   0,   16.37292315123285,                   0,                3961,-0.01481499974124745,                   0
