sys.exec.out.time {s},rkt.dynamics.lonx {degree},rkt.dynamics.latx {degree},rkt.dynamics.alt {m},rkt.dynamics._dvbi {m/s},rkt.dynamics._SBII[0] {m},rkt.dynamics._SBII[1] {m},rkt.dynamics._SBII[2] {m},rkt.dynamics._VBII[0] {m/s},rkt.dynamics._VBII[1] {m/s},rkt.dynamics._VBII[2] {m/s},rkt.dynamics.thtbdx {degree}
                 4.7,   120.8935049320038,   22.13878919038542,   72.65623103175312,   432.0154120296842,   5146613.664666816,  -2913902.458907458,   2380051.527441921,   236.3006038561579,   361.5018927083597,   10.75743541307594,   89.98297011455627
                 4.8,   120.8935049158525,   22.13878918980552,   75.64371115621179,   432.0606988267424,   5146637.320997425,  -2913866.323605073,   2380052.615481861,   236.8314460332437,   361.2010291312102,   11.00591636395689,   89.98263817133092
                 4.9,   120.8935048985803,   22.13878918921885,   78.69741945061833,   432.1070671950748,   5146661.030456297,  -2913830.218413753,   2380053.728390373,   237.3631777919379,   360.8996655263591,   11.25481103368119,   89.98230748102414
                   5,   120.8935048810915,   22.13878918862564,   81.81746608018875,   432.1545221328586,    5146684.79313244,  -2913794.143383519,   2380054.866208847,   237.8958000457148,    360.597801640949,   11.50411979264095,   89.98197804308103
                 5.1,   120.8935048624623,    22.1387891880261,   85.00396131258458,   432.2030686428463,   5146708.609114951,  -2913758.098564407,   2380056.028978708,   238.4293137072535,   360.2954372231843,    11.7538430113539,   89.98164985787864
                 5.2,   120.8935048436001,   22.13878918742042,   88.25701550580561,   432.2527117322417,   5146732.478493013,  -2913722.084006488,    2380057.21674142,   238.9637196884788,   359.9925720222865,    12.0039810605251,   89.98132292482916
                 5.3,   120.8935048235762,   22.13878918680893,   91.57673910818994,   432.3034564125814,   5146756.401355897,  -2913686.099759845,   2380058.429538487,   239.4990189009842,   359.6892057882384,   12.25453431007972,   89.98099724340268
                 5.4,   120.8935048033001,   22.13878918619178,    94.9632426938042,   432.3553076996176,   5146780.377792981,  -2913650.145874602,   2380059.667411447,   240.0352122560668,    359.385338271751,   12.50550312922421,   89.98067281314086
                 5.5,   120.8935047818478,   22.13878918556921,   98.41663691960275,   432.4082706132074,   5146804.407893721,  -2913614.222400895,   2380060.930401876,   240.5723006648454,   359.0809692241885,   12.75688788637204,   89.98034963370623
                 5.6,   120.8935047601248,   22.13878918494146,   101.9370325310156,   432.4623501771991,   5146828.491747666,  -2913578.329388891,   2380062.218551385,    241.110285037969,   358.7760983977242,   13.00868895016884,   89.98002770394154
                 5.7,   120.8935047372069,   22.13878918430872,   105.5245403908193,   432.5175514193189,   5146852.629444458,  -2913542.466888778,   2380063.531901619,   241.6491662859964,   358.4707255451175,   13.26090668857597,   89.97970702337125
                 5.8,   120.8935047140025,   22.13878918367123,   109.1792714502662,   432.5738793710631,   5146876.821073829,  -2913506.634950776,   2380064.870494269,   242.1889453191599,   358.1648504198388,   13.51354146989155,   89.97938759126373
                 5.9,    120.893504689586,    22.1387891830292,   112.9013367583975,   432.6313390675816,   5146901.066725605,  -2913470.833625115,   2380066.234371054,   242.7296230477111,   357.8584727758633,   13.76659366188675,   89.97906940654606
                   6,   120.8935046648679,   22.13878918238287,   116.6908474704251,   432.6899355475666,   5146925.366489699,  -2913435.062962069,   2380067.623573738,   243.2712003819624,   357.5515923676369,   14.02006363194216,   89.97875246832653
                 6.1,   120.8935046389237,   22.13878918173241,   120.5479148235172,   432.7496738531445,    5146949.72045611,  -2913399.323011922,   2380069.038144108,   243.8136782322105,    357.244208950113,   14.27395174753909,   89.97843677559334
                 6.2,   120.8935046126612,   22.13878918107806,   124.4726501777768,   432.8105590297581,   5146974.128714946,  -2913363.613824989,   2380070.478124006,   244.3570575090509,   356.9363222785601,    14.5282583755246,   89.97812232708949
                 6.3,   120.8935045851561,   22.13878918042005,   128.4651649687439,   432.8725961260582,   5146998.591356384,  -2913327.935451605,   2380071.943555298,   244.9013391231969,   356.6279321086552,   14.78298388292529,   89.97780912169084
                 6.4,   120.8935045568617,   22.13878917975857,   132.5255707474425,   432.9357901937906,   5147023.108470712,  -2913292.287942132,   2380073.434479891,   245.4465239852045,   356.3190381966293,   15.03812863794158,   89.97749715829906
                 6.5,   120.8935045282292,   22.13878917909381,   136.6539791468531,   433.0001462876842,    5147047.68014829,   -2913256.67134696,   2380074.950939724,   245.9926130059747,   356.0096402989716,   15.29369300873804,   89.97718643545576
                 6.6,   120.8935044983329,   22.13878917842598,   140.8505019173026,   433.0656694653441,   5147072.306479587,  -2913221.085716496,   2380076.492976782,   246.5396070969409,   355.6997381723133,   15.54967736322679,    89.9768769517917
                 6.7,   120.8935044680856,    22.1387891777553,   145.1152508929372,   433.1323647871365,   5147096.987555155,  -2913185.531101176,   2380078.060633079,   247.0875071702966,   355.3893315732877,   15.80608206854006,   89.97656870584885
                 6.8,   120.8935044365632,   22.13878917708193,   149.4483380159363,   433.2002373160877,   5147121.723465639,   -2913150.00755146,   2380079.653950667,   247.6363141387769,   355.0784202586476,   16.06290749207663,   89.97626169613171
                 6.9,   120.8935044046766,    22.1387891764061,   153.8498753150925,   433.2692921177636,   5147146.514301768,   -2913114.51511783,   2380081.272971638,   248.1860289157235,   354.7670039852138,    16.3201540013239,   89.97595592101784
                   7,   120.8935043715039,   22.13878917572801,   158.3199749290943,    433.339534260173,   5147171.360154372,  -2913079.053850798,   2380082.917738119,    248.736652415053,   354.4550825098863,    16.5778219644925,   89.97565137869023
                 7.1,   120.8935043379538,   22.13878917504785,   162.8587490888312,   433.4109688136492,   5147196.261114364,   -2913043.62380089,   2380084.588292272,   249.2881855513265,   354.1426555895914,   16.83591175034552,   89.97534806754769
                 7.2,   120.8935043031057,   22.13878917436582,   167.4663101304322,   433.4836008507473,   5147221.217272756,  -2913008.225018668,     2380086.2846763,   249.8406292402702,    353.829722980975,   17.09442372712195,   89.97504598578183
                 7.3,   120.8935042678727,   22.13878917368207,   172.1427704812959,   433.5574354461339,    5147246.22872065,   -2912972.85755471,   2380088.006932437,   250.3939843980834,   353.5162844407875,   17.35335826464568,   89.97474513143204
                 7.4,   120.8935042313305,   22.13878917299683,   176.8882426675409,   433.6324776764818,   5147271.295549232,  -2912937.521459626,   2380089.755102959,   250.9482519423335,   353.2023397253617,   17.61271573215587,   89.97444550259316
                 7.5,   120.8935041943911,   22.13878917231028,   181.7028393261135,    433.708732620364,   5147296.417849792,  -2912902.216784039,   2380091.529230179,   251.5034327918488,   352.8878885906664,    17.8724964988055,   89.97414709710112
                 7.6,   120.8935041561354,   22.13878917162257,   186.5866731796414,   433.7862053581486,   5147321.595713707,  -2912866.943578604,   2380093.329356442,   252.0595278665438,   352.5729307923921,   18.13270093449986,   89.97384991300689
                 7.7,   120.8935041174735,   22.13878917093394,   191.5398570653051,   433.8649009718921,   5147346.829232447,  -2912831.701894003,   2380095.155524141,   252.6165380875013,   352.2574660858953,   18.39332940987141,   89.97355394810843
                 7.8,   120.8935040774842,    22.1387891702445,    196.562503894791,   433.9448245452355,   5147372.118497564,  -2912796.491780937,   2380097.007775686,   253.1744643769156,   351.9414942262195,     18.654382296742,    89.9732592000321
                 7.9,   120.8935040370819,   22.13878916955444,   201.6547267064452,   434.0259811632973,   5147397.463600718,  -2912761.313290134,   2380098.886153543,   253.7333076585744,   351.6250149678091,   18.91585996697247,   89.97296566656436
                   8,   120.8935039953453,   22.13878916886397,   206.8166386187077,   434.1083759125758,   5147422.864633649,  -2912726.166472346,   2380100.790700209,   254.2930688577731,   351.3080280645473,   19.17776279312396,   89.97267334516216
                 8.1,   120.8935039531874,   22.13878916817323,   212.0483528599143,   434.1920138808422,   5147448.321688195,  -2912691.051378349,   2380102.721458218,   254.8537489014224,   350.9905332696852,   19.44009114830173,   89.97238223362909
   8.199999999999999,   120.8935039096888,   22.13878916748241,   217.3499827599153,    434.276900157041,   5147473.834856289,  -2912655.968058949,   2380104.678470143,   255.4153487182643,   350.6725303357076,   19.70284540588821,   89.97209232909066
   8.300000000000001,   120.8935038657615,   22.13878916679163,   222.7216417454183,   434.3630398311897,   5147499.404229956,  -2912620.916564965,   2380106.661778588,   255.9778692385181,   350.3540190145225,   19.96602594086745,   89.97180362917855
                 8.4,   120.8935038204849,   22.13878916610113,   228.1634433306754,   434.4504379942762,   5147525.029901301,  -2912585.896947253,   2380108.671426202,   256.5413113941945,   350.0349990572725,   20.22963312916553,   89.97151613100573
                 8.5,   120.8935037747771,   22.13878916541097,   233.6755011659116,   434.5390997381593,   5147550.711962553,  -2912550.909256688,   2380110.707455669,   257.1056761195241,   349.7154702140788,   20.49366734672065,   89.97122983185011
                 8.6,   120.8935037277153,   22.13878916472141,   239.2579289656132,   434.6290301554738,   5147576.450505999,  -2912515.953544171,   2380112.769909712,    257.670964350598,    349.395432234236,     20.758128970888,     89.970944729095
   8.699999999999999,   120.8935036802148,   22.13878916403256,   244.9108405634761,   434.7202343395286,   5147602.245624043,   -2912481.02986063,    2380114.85883109,   258.2371770255915,   349.0748848660716,    21.0230183800229,   89.97066081965146
   8.800000000000001,   120.8935036313567,   22.13878916334458,   250.6343498844653,   434.8127173842104,   5147628.097409169,  -2912446.138257011,   2380116.974262598,   258.8043150850601,    348.753827856768,   21.28833595295782,   89.97037810050891
                 8.9,   120.8935035820556,    22.1387891626576,   256.4285709708929,   434.9064843838888,    5147654.00595397,  -2912411.278784295,    2380119.11624707,   259.3723794717929,   348.4322609524345,   21.55408206972866,   89.97009656865707
                   9,   120.8935035313931,   22.13878916197183,   262.2936179544777,   435.0015404333244,   5147679.971351121,  -2912376.451493484,   2380121.284827386,    259.941371130867,    348.110183898065,   21.82025711180625,    89.9698162210002
                 9.1,   120.8935034802852,   22.13878916128735,   268.2296050768346,   435.0978906275643,     5147705.9936934,  -2912341.656435606,   2380123.480046452,   260.5112910100899,   347.7875964372736,   22.08686146097368,   89.96953705432396
   9.199999999999999,   120.8935034278104,   22.13878916060437,   274.2366466736421,   435.1955400618599,   5147732.073073669,  -2912306.893661715,   2380125.701947221,   261.0821400597868,   347.4644983124057,   22.35389550042651,   89.96925906529964
   9.300000000000001,   120.8935033748884,   22.13878915992295,   280.3148571932688,   435.2944938315644,     5147758.2095849,  -2912272.163222888,   2380127.950572677,   261.6539192328028,   347.1408892645226,   22.62135961493551,   89.96898225066417
                 9.4,   120.8935033206008,   22.13878915924328,   286.4643511809409,   435.3947570320457,    5147784.40332015,  -2912237.465170231,   2380130.225965849,   262.2266294847713,   346.8167690332387,    22.8892541904658,   89.96870660702979
                 9.5,   120.8935032658619,   22.13878915856549,   292.6852432852611,   435.4963347585983,   5147810.654372575,  -2912202.799554873,   2380132.528169802,   262.8002717742736,   346.4921373566184,    23.1575796140979,   89.96843213072644
                 9.6,   120.8935032097544,    22.1387891578897,   298.9776482665911,   435.5992321063483,   5147836.962835426,  -2912168.166427978,    2380134.85722764,   263.3748470628962,   346.1669939711318,    23.4263362740895,   89.96815881830506
   9.699999999999999,   120.8935031531972,   22.13878915721607,   305.3416809746996,   435.7034541701694,   5147863.328802045,  -2912133.565840725,   2380137.213182507,   263.9503563153389,   345.8413386115803,    23.6955245599823,   89.96788666612939
   9.800000000000001,   120.8935030952701,   22.13878915654469,   311.7774563757703,   435.8090060445934,    5147889.75236588,  -2912098.997844324,    2380139.59607758,   264.5268004992508,   345.5151710111796,   23.96514486335054,   89.96761567051786
                 9.9,   120.8935030368924,    22.1387891558757,   318.2850895449519,   435.9158928237214,   5147916.233620474,  -2912064.462490018,   2380142.005956084,   265.1041805854686,   345.1884909014104,   24.23519757741439,   89.96734582758776
                  10,   120.8935029771476,   22.13878915520923,   324.8646956514567,   436.0241196011422,   5147942.772659463,  -2912029.959829066,   2380144.442861282,   265.6824975481829,   344.8612980119127,   24.50568309698221,   89.96707713345042
                10.1,   120.8935029164922,   22.13878915454539,   331.5163899762556,   436.1336914698451,   5147969.369576584,  -2911995.489912766,   2380146.906836468,   266.2617523655562,   344.5335920701218,   24.77660181695866,   89.96680958424301
                10.2,   120.8935028553876,    22.1387891538843,   338.2402879074216,   436.2446135221382,   5147996.024465671,  -2911961.052792429,   2380149.397924987,   266.8419460189316,    344.205372801708,   25.04795413494963,   89.96654317593016
                10.3,   120.8935027929173,    22.1387891532261,   345.0365049391985,   436.3568908495706,   5148022.737420657,  -2911926.648519408,   2380151.916170219,   267.4230794933541,   343.8766399302663,   25.31974045019651,   89.96627790428771
                10.4,   120.8935027299991,   22.13878915257085,   351.9051566701382,   436.4705285428457,    5148049.50853557,  -2911892.277145072,   2380154.461615579,   268.0051537776365,   343.5473931772663,   25.59196116364107,    89.9660137654879
                10.5,   120.8935026657167,   22.13878915191869,   358.8463588142768,   436.5855316917411,   5148076.337904547,  -2911857.938720825,   2380157.034304529,   268.5881698642109,   343.2176322621241,   25.86461667868697,    89.9657507549866
                10.6,   120.8935026009909,   22.13878915126971,   365.8602271815762,   436.7019053850384,   5148103.225621808,    -2911823.6332981,   2380159.634280568,    269.172128749797,   342.8873569018107,   26.13770739977089,   89.96548886857364
                10.7,   120.8935025349041,   22.13878915062405,   372.9468776993454,   436.8196547104338,   5148130.171781685,  -2911789.360928351,   2380162.261587238,   269.7570314350284,   342.5565668110513,   26.41123373357394,   89.96522810188721
                10.8,    120.893502468376,   22.13878914998179,   380.1064264075831,   436.9387847544754,   5148157.176478613,  -2911755.121663069,   2380164.916268122,   270.3428789247723,   342.2252617021309,   26.68519608868729,   89.96496845039718
                10.9,    120.893502400491,   22.13878914934302,   387.3389894515276,   437.0593006024786,   5148184.239807122,   -2911720.91555377,   2380167.598366842,   270.9296722280414,   341.8934412849343,   26.95959487601761,   89.96470990964761
                  11,     120.89350233217,   22.13878914870784,    394.644683079794,   437.1812073384617,   5148211.361861837,  -2911686.742651997,   2380170.307927059,   271.5174123584712,    341.561105266659,   27.23443050796445,   89.96445247500641
                11.1,    120.893502262498,   22.13878914807635,   402.0236236639321,    437.304510045068,   5148238.542737497,  -2911652.603009322,    2380173.04499248,   272.1061003342348,   341.2282533518546,   27.50970339889011,   89.96419614168053
                11.2,   120.8935021923951,   22.13878914744866,   409.4759276797995,    437.429213803499,   5148265.782528932,   -2911618.49667736,   2380175.809606854,   272.6957371780682,   340.8948852423932,   27.78541396547356,   89.96394090511443
                11.3,   120.8935021209452,   22.13878914682481,   417.0017117206007,   437.5553236934463,   5148293.081331085,  -2911584.423707737,   2380178.601813965,   273.2863239173498,   340.5610006374135,   28.06156262686659,   89.96368676047845
                11.4,   120.8935020490707,    22.1387891462049,    424.601092485711,   437.6828447930185,   5148320.439238993,   -2911550.38415212,   2380181.421657645,   273.8778615843167,    340.226599233182,   28.33814980437438,   89.96343370262713
                11.5,   120.8935019758582,   22.13878914558904,   432.2741867844015,   437.8117821786796,   5148347.856347795,  -2911516.378062206,   2380184.269181765,   274.4703512162189,   339.8916807229948,   28.61517592143595,   89.96318172671238
                11.6,   120.8935019022265,   22.13878914497725,   440.0211115600541,   437.9421409251848,   5148375.332752749,  -2911482.405489719,    2380187.14443024,   275.0637938554991,   339.5562447970611,   28.89264140351604,   89.96293082779833
                11.7,   120.8935018272617,   22.13878914436965,    447.841983852908,   438.0739261055106,   5148402.868549205,  -2911448.466486419,    2380190.04744703,   275.6581905494206,   339.2202911427015,   29.17054667942528,   89.96268100057965
                11.8,   120.8935017518886,   22.13878914376629,   455.7369208140299,   438.2071427908013,   5148430.463832618,  -2911414.561104091,   2380192.978276133,   276.2535423503799,   338.8838194441577,   29.44889218093165,   89.96243224005207
                11.9,   120.8935016751915,   22.13878914316728,   463.7060397230089,   438.3417960503044,   5148458.118698546,  -2911380.689394555,   2380195.936961595,   276.8498503165242,   338.5468293822273,   29.72767834133542,    89.9621845407685
                  12,   120.8935015980932,   22.13878914257264,   471.7494579749182,   438.4778909513123,   5148485.833242664,  -2911346.851409667,   2380198.923547503,   277.4471155115154,   338.2093206343874,   30.00690559649345,   89.96193789736913
                12.1,   120.8935015196202,   22.13878914198248,   479.8672930691391,   438.6144162584667,    5148513.60755771,  -2911313.047206661,   2380201.938077991,   278.0448285685092,   337.8703935421203,   30.28657497566558,   89.96193732046706
                12.2,   120.8935014382332,   22.13878914139609,   488.0596594614908,   438.7395170970721,    5148541.44161196,  -2911279.277057059,   2380204.980596165,   278.6369608888016,   337.5196105338489,    30.5666549413477,   89.97184232023726
                12.3,   120.8935013457149,   22.13878914080865,   496.3266457300633,   438.8479275329189,   5148569.335106941,  -2911245.541655438,   2380208.051135379,   279.2206388225875,   337.1524865431276,   30.84702859645301,   89.97906911155427
                12.4,   120.8935012391309,   22.13878914021439,   504.6683294950053,   438.9547272715103,   5148597.287910286,  -2911211.841382329,   2380211.149724497,   279.8036236515513,   336.7821934468656,   31.12778441497129,   89.86920105949315
                12.5,   120.8935011223716,    22.1387891396075,   513.0848260000348,   439.0746845897784,   5148625.300360604,   -2911178.17585678,    2380214.27640581,   280.3936461539645,   336.4215388075189,   31.40907624365542,   89.69797845464576
                12.6,   120.8935010078336,   22.13878913898108,   521.5762740047649,   439.2168222266467,   5148653.373153829,   -2911144.54411061,    2380217.43122979,   280.9952552284529,   336.0785175311199,    31.6909059519467,   89.47972010535798
                12.7,   120.8935009098312,   22.13878913832854,   530.1427995655686,   439.3843355971047,   5148681.507166564,  -2911110.944832372,   2380220.614241865,   281.6098116102299,   335.7562012371536,    31.9731403486732,   89.23553048029005
                12.8,   120.8935008454456,   22.13878913764398,   538.7844988675788,   439.5757434792292,   5148709.703298557,  -2911077.376613323,   2380223.825476249,   282.2363017116077,   335.4535411202871,   32.25563518722475,   88.98614592982976
                12.9,   120.8935008288069,   22.13878913692273,   547.5014460850507,   439.7870469749254,   5148737.962375126,  -2911043.838134642,   2380227.064959098,   282.8725861991395,    335.167128831375,   32.53832225035782,   88.74737238462406
                  13,   120.8935008737264,   22.13878913616091,   556.2937100119889,   440.0136483061261,   5148766.285107411,  -2911010.328269023,    2380230.33271481,   283.5163696032783,   334.8928888961314,   32.82121005459571,   88.52862196765797
                13.1,   120.8935009897609,   22.13878913535517,   565.1613654326648,   440.2515781296044,    5148794.67208893,  -2910976.846108203,   2380233.628770278,    284.165742799215,   334.6272328529126,   33.10434560869858,   88.33376470165395
                13.2,   120.8935011861977,   22.13878913450263,   574.1044962760061,   440.4979295843924,   5148823.123813109,  -2910943.390937948,    2380236.95315605,   284.8193364774295,   334.3675040018401,   33.38777926536111,   88.16281883560013
                13.3,   120.8935014688335,   22.13878913360075,   583.1231940751895,   440.7508072001211,   5148851.640695719,  -2910909.962195485,   2380240.305905693,   285.4762664562973,   334.1119604829189,   33.67154882080513,   88.01366172594217
                13.4,   120.8935018440954,   22.13878913264731,    592.217555266805,   441.0090652510049,   5148880.223095153,  -2910876.559428653,   2380243.687054749,   286.1359996244084,   333.8595472753753,   33.95567766349408,   87.88331757761829
                13.5,   120.8935023157118,   22.13878913164006,   601.3876791084185,   441.2720494221097,   5148908.871328223,  -2910843.182264048,   2380247.096639883,   286.7982303585435,   333.6096623587432,   34.24017881498209,   87.76875109850324
                13.6,   120.8935028886336,   22.13878913057704,   610.6336663812399,   441.5393981039568,   5148937.585681555,  -2910809.830384439,   2380250.534698414,   287.4627880640233,   333.3619742406461,   34.52505882459453,   87.66728681781836
                13.7,   120.8935035655067,   22.13878912945647,    619.955618750304,   441.8108945405548,   5148966.366419218,  -2910776.503514098,   2380254.001268048,    288.129569235451,   333.1162851259687,   34.81032103835136,   87.57677155738959
                13.8,   120.8935043500008,   22.13878912827666,   629.3536386331543,   442.0863688652416,   5148995.213787331,  -2910743.201410407,    2380257.49638681,    288.798492633817,    332.872439851847,   35.09596808706251,   87.49557147607415
                13.9,   120.8935052454621,   22.13878912703614,   638.8278293171898,   442.3656471905784,    5149024.12801659,  -2910709.923859624,   2380261.020093105,   289.4694759698637,   332.6302784303219,   35.38200344014374,   87.42248553840909
                  14,   120.8935062535648,   22.13878912573355,   648.3782952036709,   442.6485317171704,   5149053.109323584,  -2910676.670674987,   2380264.572425785,   290.1424270331124,   332.3896172752909,   35.66843134043717,   87.35663205321049
                14.1,    120.893507377536,   22.13878912436755,   658.0051420507953,   442.9347989447271,   5149082.157911458,  -2910643.441696057,   2380268.153424239,   290.8172427101913,   332.1502475499446,   35.95525707261798,   87.29734474423401
                14.2,   120.8935086184837,   22.13878912293676,   667.7084772009403,   443.2242089321508,   5149111.273970455,  -2910610.236788175,   2380271.763128471,   291.4938130178768,   331.9119438865484,   36.24248696326868,   87.24408713811383
                14.3,   120.8935099790841,    22.1387891214398,   677.4884096924216,   443.5165163432015,   5149140.457678396,  -2910577.055841806,   2380275.401579143,   292.1720259547536,   331.6744748535748,   36.53012796732904,   87.19639426446587
                14.4,   120.8935114599155,   22.13878911987544,   687.3450503358617,   443.8114811243012,   5149169.709201326,  -2910543.898771561,   2380279.068817616,   292.8517722183803,   331.4376130969391,   36.81818723000406,   87.15383894799416
                14.5,   120.8935130631489,   22.13878911824251,   697.2785116834566,    444.108876059811,   5149199.028694202,  -2910510.765514912,   2380282.764885937,   293.5329485031659,   331.2011425839502,   37.10667176172314,   87.11601521523451
                14.6,   120.8935147888849,   22.13878911653994,   707.2889079805464,   444.4084912363508,   5149228.416301721,  -2910477.656030644,   2380286.489826811,   294.2154594246464,   330.9648629401776,   37.39558820908347,   87.08253302362108
                14.7,   120.8935166388544,   22.13878911476675,   717.3763550613075,   444.7101358272512,   5149257.872159124,  -2910444.570297224,   2380290.243683569,   294.8992182515009,   330.7285912536507,   37.68494274271126,   87.05301910676256
                14.8,   120.8935186127568,   22.13878911292202,   727.5409702695906,   445.0136379417166,   5149287.396393064,  -2910411.508311148,    2380294.02650013,   295.5841467836243,   330.4921620372937,   37.97474102917997,   87.02712017429683
                14.9,    120.893520711954,   22.13878911100487,   737.7828723341227,    445.318843306429,   5149316.989122361,  -2910378.470085353,   2380297.838320953,   296.2701747228377,   330.2554260688112,   38.26498824752277,   87.00450615592962
                  15,   120.8935229358048,   22.13878910901454,   748.1021812520921,   445.6256134103752,   5149346.650458717,  -2910345.455647746,   2380301.679190995,   296.9572388149982,   330.0182487053887,   38.55568912849989,   86.98487235433673
                15.1,   120.8935252853672,    22.1387891069503,   758.4990182006732,   445.9338235524809,   5149376.380507369,   -2910312.46503986,   2380305.549155676,   297.6452819545506,   329.7805080931277,   38.84684800816818,    86.9679401814588
                15.2,   120.8935277597232,   22.13878910481152,    768.973505451344,   446.2433610494722,   5149406.179367704,  -2910279.498315647,   2380309.448260842,   298.3342523712577,   329.5420935140261,   39.13846886638733,   86.95345662246582
                15.3,   120.8935303596746,   22.13878910259751,   779.5257662767544,   446.5541237188534,   5149436.047133764,  -2910246.555540383,   2380313.376552726,   299.0241029427062,   329.3029039855942,   39.43055536354215,   86.94119277961826
                15.4,   120.8935330840723,   22.13878910030771,   790.1559248780832,   446.8660186908106,   5149465.983894718,  -2910213.636789708,   2380317.334077921,   299.7147906550481,   329.0628471668671,   39.72311087530393,   86.93094190357213
                15.5,   120.8935359335064,    22.1387890979416,   800.8641063105315,   447.1789614707881,   5149495.989735285,  -2910180.742148723,   2380321.320883363,   300.4062761812442,    328.821838495337,   40.01613851381791,   86.92251732527119
                15.6,   120.8935389066332,   22.13878909549863,   811.6504364293069,   447.4928749602334,   5149526.064736141,  -2910147.871711199,    2380325.33701629,   301.0985234387138,   328.5798002808932,   40.30964116151138,   86.91575018729566
                15.7,    120.893542003868,   22.13878909297843,   822.5150418169796,   447.8076889674832,   5149556.208974237,  -2910115.025578849,   2380329.382524236,   301.7914993748095,   328.3366612589948,    40.6036214739355,   86.91048729079036
                15.8,   120.8935452237034,   22.13878909038052,   833.4580497201532,   448.1233397622967,   5149586.422523131,  -2910082.203860644,   2380333.457454981,   302.4851737682734,   328.0923561852721,   40.89808189742897,   86.90658934121319
                15.9,   120.8935485664039,   22.13878908770455,   844.4795880196616,   448.4397696421394,   5149616.705453304,  -2910049.406672191,   2380337.561856564,   303.1795190390605,   327.8468254375798,    41.1930246818577,   86.90392948643661
                  16,   120.8935520303326,   22.13878908495015,   855.5797851607203,    448.756926520218,   5149647.057832417,  -2910016.634135142,   2380341.695777235,   303.8745100693385,   327.6000146361902,   41.48845189157888,   86.90239207440956
                16.1,   120.8935556156259,   22.13878908211702,   866.7587701138109,   449.0747635364706,   5149677.479725569,  -2909983.886376668,   2380345.859265456,   304.5701240354558,    327.351874283814,   41.78436541624252,   86.90187158108233
                16.2,   120.8935593205346,   22.13878907920487,   878.0166723206639,   449.3932386910587,   5149707.971195538,  -2909951.163528948,   2380350.052369871,   305.2663402478085,   327.1023594268909,   42.08076698812821,   86.90227167176832
                16.3,   120.8935631450966,   22.13878907621347,   889.3536216635257,   449.7123145003579,   5149738.532302991,  -2909918.465728704,     2380354.2751393,   305.9631400040745,   326.8514293351166,   42.37765819045718,    86.9035043681926
                16.4,   120.8935670874698,   22.13878907314256,   900.7697484344244,    450.031957675482,   5149769.163106713,   -2909885.79311678,   2380358.527622714,   306.6605064510566,   326.5990472021377,   42.67504046939017,   86.90548930087641
                16.5,   120.8935711476072,   22.13878906999195,   912.2651832792908,   450.3521398380057,   5149799.863663779,  -2909853.145837706,   2380362.809869233,   307.3584249439962,   326.3451808099272,   42.97291512979329,   86.90815247860841
                16.6,   120.8935753236081,   22.13878906676148,   923.8400571132079,   450.6728481048354,   5149830.634030418,  -2909820.524038012,   2380367.121928076,   308.0568881036365,   326.0898124236624,   43.27128313706764,   86.91140231537196
                16.7,    120.893579615394,   22.13878906345095,   935.4945010086522,   450.9940776152142,   5149861.474262591,  -2909787.927865024,   2380371.463848524,   308.7558920399742,   325.8329320800104,   43.57014513105236,   86.91513017190765
                16.8,   120.8935840210406,   22.13878906006031,   947.2286462364718,   451.3158301165666,   5149892.384415567,  -2909755.357467642,   2380375.835679945,   309.4554358450053,   325.5745361270511,     43.869501540808,   86.91925703562585
                16.9,   120.8935885404434,   22.13878905658935,   959.0426242388785,   451.6381057616549,   5149923.364544041,  -2909722.812996122,   2380380.237471759,   310.1555178930991,    325.314619353494,   44.16935285161619,   86.92373424121035
                  17,    120.893593171643,   22.13878905303808,   970.9365666192025,   451.9609002248641,   5149954.414702123,  -2909690.294602067,   2380384.669273467,    310.856134499842,   325.0531722447353,   44.46969967877136,   86.92853299640166
                17.1,   120.8935979145056,   22.13878904940639,   982.9106051828712,    452.284205441941,   5149985.534943311,  -2909657.802438538,   2380389.131134639,   311.5572802442971,   324.7901816886625,   44.77054274486692,   86.93363425604916
                17.2,   120.8936027670473,   22.13878904569426,   994.9648719327524,    452.608011393135,   5150016.725320466,  -2909625.336660094,   2380393.623104924,   312.2589487807408,   324.5256326734532,   45.07188282610246,   86.93902172018717
                17.3,   120.8936077290981,   22.13878904190166,   1007.099499057047,   452.9323078291708,   5150047.985885812,  -2909592.897422796,   2380398.145234047,    312.961133632644,   324.2595099306748,   45.37372070205087,   86.94467806074171
                17.4,   120.8936127986426,   22.13878903802858,   1019.314618956298,   453.2570855458168,   5150079.316690993,  -2909560.484884114,   2380402.697571811,   313.6638287840988,   323.9917991490732,    45.6760571211437,   86.95058357085523
                17.5,   120.8936179750259,   22.13878903407497,   1031.610364201479,   453.5823371489276,   5150110.717787123,  -2909528.099202802,   2380407.280168083,   314.3670290390755,   323.7224877037344,   45.97889278281982,   86.95671629239692
                17.6,    120.893623257584,   22.13878903004089,    1043.98686752934,   453.9080574059714,   5150142.189224854,  -2909495.740538729,   2380411.893072804,   315.0707301923995,   323.4515649909038,   46.28222832822523,   86.96305284467512
                17.7,   120.8936286442675,   22.13878902592638,   1056.444261829369,   454.2342471014849,    5150173.73105464,  -2909463.409052421,   2380416.536335969,   315.7749309124054,   323.1790260228085,   46.58606429037927,    86.9695640601702
